bay,year,date,water_depth_m,sub_depth_m,water_temp,salinty,substrate,grass_cover,shoot_length,seaweed_percent,mussels_pres,gastropods_pres,seastar_pres,caprellidshrimp_pres,telemessus_crab_pres,sponge_pres,Comments
Izembek,2008,7/31/2008,0.63,16,13.9,28.6,mud,85,,0, ,1,0, ,0,0,
Izembek,2008,7/31/2008,1.02,30,12.7,28.1,mud,85,,0, ,1,0, ,0,0,
Izembek,2008,7/31/2008,0.54,8,13.2,29.5,mud,85,,40, ,1,0, ,0,0,
Izembek,2009,8/7/2009,0.94,0,11,27.3,mud,85,,0, , , , , , ,
Izembek,2009,8/7/2009,0.94,0,11,27.3,mud,85,,5, , , , , , ,
Izembek,2009,8/7/2009,0.74,12,10.9,27.3,mud,85,,0, ,1,0, ,0,0,calibration taken NW
Izembek,2009,8/7/2009,0.69,0,10.8,26.6,mud,85,,30, ,0,0, ,0,0,PT125 replaces PT126 in the channe
Izembek,2009,8/7/2009,0.54,10,10.7,26.4,mud,85,,0, ,1,0, ,0,0,
Izembek,2009,8/7/2009,0.54,10,10.7,26.4,mud,85,,0, ,1,0, ,0,0,
Izembek,2009,8/5/2009,0.7,8,11.1,27.1,mud,85,,5, , , , , , ,
Izembek,2009,8/20/2009,0.8,5,10.2,29.4,mud,85,,0, ,1,0, ,0,0,
Izembek,2009,8/20/2009,0.83,11,10.4,29.3,mud,85,,0, , , , , , ,
Izembek,2009,8/19/2009,0.6,9,10.4,27.4,mud,85,,40, ,1,0, ,0,0,
Izembek,2010,8/9/2010,0.91,2,11.3,28.8,mud,85,,0,0,1,0,0,0,0,
Izembek,2010,8/9/2010,0.95,14,12.6,28.3,mud,85,,0,0,0,0,0,0,0,
Izembek,2010,8/7/2010,0.17,6,11.8,28.3,mud,85,,0,0,1,0,1,0,0,
Izembek,2010,8/12/2010,0.59,15,11.4,27.3,mud,85,,0,0,1,0,1,0,0,
Izembek,2011,7/26/2011,1.5,5,9.6,28,mud,85,,0,0,0,1,0,0,0,
Izembek,2011,7/25/2011,0.78,15, , ,mud,85,,0,0,0,0,0,0,1,
Izembek,2011,7/25/2011,0.59,12,9.5,29.9,mud,85,,20,0,1,0,1,0,0,
Izembek,2011,7/26/2011,0.93,7,9.8,28.3,mud,85,,0,0,0,0,0,0,0,
Izembek,2011,7/26/2011,0.84,10,9.5,28.8,mud,85,,0,0,0,0,0,0,0,
Izembek,2011,7/26/2011,0.84,10,9.5,28.8,mud,85,,0,0,0,0,1,0,0,
Izembek,2011,7/25/2011,0.63,17,9.9,29.1,mud,85,,10,0,0,0,1,0,0,
Izembek,2011,7/22/2011,1.25,9,12.5,25.7,mud,85,,100,0,0,1,0,0,1,
Izembek,2011,7/27/2011,0.66,19,9.4,25.6,mud,85,,0,0,0,0,0,0,0,
Izembek,2015,7/14/2015,1.38,2,11.4,30.6,mud,85,13.7,5,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.38,2,11.4,30.6,mud,85,21.7,5,0,0,0, ,0,1,
Izembek,2015,7/13/2015,1.17,6,11.7,29.6,mud,85,40.8,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,1.19,12,12.2,26.9,mud,85,39.5,15,0,1,0, ,0,0,
Izembek,2015,7/14/2015,1,2,12.5,28.7,mud,85,59.6,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,0.94,4,13.6,29,mud,85,27.1,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.71,3,11.9,29.2,mud,85,10.3,5,0,1,0, ,0,0,
Izembek,2015,7/13/2015,0.71,3,11.9,29.2,mud,85,8.2,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.71,3,11.9,29.2,mud,85,14.3,10,0,0,0, ,0,0,
Izembek,2015,7/13/2015,1.1,6,11.6,29.6,mud,85,15.6,0,0,0,0, ,0,0,
Izembek,2016,7/18/2016,0.84,2,15.5,26.8,mud,85,30.3,0,0,1,0,0,0,0,
Izembek,2017,7/23/2017,0.73,9,16.2,33.6,mud,85,16.2,5,0,0,0,1,0,0,
Izembek,2017,7/20/2017,0.95,16,14.3,26.2,mud,85,11.5,65,0,1,0,1,0,0,
Izembek,2017,7/23/2017,1.17,0,18,31.2,mud,85,19,0,0,1,0,0,0,0,
Izembek,2017,7/21/2017,0.55,24,15.1,27.3,mud,85,16.6,20,0,1,0,0,0,0,
Izembek,2017,7/21/2017,0.55,24,15.1,27.3,mud,85,17.3,30,0,1,0,0,0,0,
Izembek,2017,7/20/2017,0.5,14,14.8,29.4,mud,85,16.5,15,0,1,0,0,0,0,
Izembek,2017,7/16/2017,0.76,2,16.9,29.3,mud,85,28.9,95,0,0,0,0,0,0,
Izembek,2017,7/20/2017,0.75,8,15.6,28.7,mud,85,13.9,40,0,1,0,0,0,0,
Izembek,2017,7/20/2017,0.75,8,15.6,28.7,mud,85,16.6,15,0,0,0,0,0,0,
Izembek,2018,8/8/2018,0.6,7,12.9,25.8,mud,85,10.8,10,0,1,0,0,0,0,
Izembek,2018,8/14/2018,0.64,16,10.4,30.1,mud,85,20.3,50,0,1,0,1,0,0,
Izembek,2018,8/9/2018,0.83,17,13.5,28.3,mud,85,22.4,1,0,1,0,0,0,0,
Izembek,2018,8/8/2018,1.09,23,13.7,30,mud,85,284.4,0,0,1,1,0,0,0,
Izembek,2018,8/8/2018,0.65,30,13,24.8,mud,85,10.7,10,0,1,0,0,0,0,
Izembek,2018,8/7/2018,0.76,15,13.9,27.9,mud,85,149.2,0,0,1,0,0,0,0,
Izembek,2018,8/14/2018,0.18,18,11,26.3,mud,85,15.4,0,0,1,0,0,0,0,
Izembek,2018,8/14/2018,0.18,18,11,26.3,mud,85,7.6,10,0,1,0,0,0,0,
Izembek,2018,8/15/2018,0.95,14,11.2,28.6,mud,85,23.3,10,0,1,0,0,0,1,
Izembek,2018,8/16/2018,1.03,12,11.2,28.9,mud,85,105.1,0,0,1,0,0,0,1,
Izembek,2018,8/16/2018,1.03,12,11.2,28.9,mud,85,133.6,0,0,1,0,0,0,1,
Izembek,2018,8/8/2018,0.84,36,14.4,29.4,mud,85,22.3,45,0,1,0,0,0,0,Lat=55.27669; Long=162.85143
Izembek,2019,7/31/2019,1,8,16.3,25,mud,85,12.8,20,0,1,0,0,0,0,
Kinzarof,2008,8/8/2008,0.68,28,14.3,29.5,mud,85,,15,0,0,0, ,0,0,
Kinzarof,2008,8/8/2008,0.68,28,14.3,29.5,mud,85,,5,0,0,0, ,0,0,
Kinzarof,2008,8/7/2008,0.68,17,15.9,29.5,mud,85,,20,0,1,0, ,0,0,
Kinzarof,2008,8/8/2008,0.34,17,18.9,29.1,mud,85,,15,0,0,0, ,0,0,
Kinzarof,2008,8/7/2008,1.13,8,13.8,29.8,mud,85,,15,0,0,0, ,0,0,
Kinzarof,2009,8/9/2009,1.88,0,13.5,23.5,mud,85,,30,0,0,0, ,0,0,
Kinzarof,2009,8/9/2009,0.89,3, , ,mud,85,,15,0,0,0, ,0,0,
Kinzarof,2010,8/22/2010,0.54,18,12,27,mud,85,,20,0,0,0,0,0,0,
Kinzarof,2010,8/18/2010,0.71,3, , ,mud,85,,15,0,0,0,0,0,0,"""FFB""= Polysiphonia"
Kinzarof,2010,8/22/2010,0.2,1,13.1,27.1,mud,85,,30,0,0,0,0,0, ,
Kinzarof,2010,8/4/2010,0.67,4,12.5,27,mud,85,,20,0,0, ,0,0,0,
Kinzarof,2010,8/22/2010,0.49,14,11.3,27.3,mud,85,,10,0,0,0,0,0,0,
Kinzarof,2019,8/6/2019,0.55,6,13.7,28,mud,85,6.9,30,0,0,0,0,0,0,"eelgrass grab sample, low visibility"
Kinzarof,2019,8/6/2019,0.56,21,13.4,27,mud,85,13.6,40,0,0,0,0,0,1,
Izembek,2009,8/8/2009,0.66,0,12.2,16.7,mud/sand,85,,2, ,0,0, ,0,0,
Izembek,2015,7/14/2015,1.15,1,11.2,30.9,mud/sand,85,12.4,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,0.74,2,12.1,29,mud/sand,85,19.2,5,0,0,0, ,0,0,
Izembek,2015,7/15/2015,0.74,2,13.6,28.7,mud/sand,85,11.1,0,0,0,0, ,0,0,
Izembek,2015,7/15/2015,0.74,2,13.6,28.7,mud/sand,85,7.1,0,0,0,0, ,0,0,
Izembek,2016,7/20/2016,0.52,5,16.2,28.4,mud/sand,85,18.1,0,0,1,0,1,0,0,
Izembek,2017,7/21/2017,0.71,21,12.6,30.9,mud/sand,85,12.5,5,0,1,0,1,0,1,
Izembek,2018,8/16/2018,1.02,14,11.5,29.4,mud/sand,85,21.6,45,0,0,0,0,0,0,
Izembek,2018,8/15/2018,0.56,9,11.7,22.6,mud/sand,85,66.2,100,1,1,0,0,0,0,
Izembek,2019,8/2/2019,0.75,21,13.9,30.8,mud/sand,85,11.2,10,0,0,0,0,0,0,"Did sediment grab, low visibility"
Izembek,2019,7/29/2019,0.57,5,15,27.8,mud/sand,85,13.3,20,0,0,0,0,0,0,
Izembek,2019,7/29/2019,0.95,21,13,29.7,mud/sand,85,66,0,0,0,0,0,0,0,secchi in channel to 2.5 m
Kinzarof,2009,8/18/2009,0.66,4,12.3,27.7,mud/sand,85,,35,0,0,0, ,0,0,
Kinzarof,2010,8/28/2010,0.7,1, , ,mud/sand,85,,15,0,0,0,0,0, ,
Izembek,2007,8/7/2007,0.97, ,13.2,28.4,sand,85,, , , , , ,0, ,
Izembek,2007,8/7/2007,0.97, ,13.2,28.4,sand,85,, , , , , ,0, ,
Izembek,2007,8/6/2007,0.61, ,14.8,26.6,sand,85,, , , , , , , ,
Izembek,2007,8/6/2007,0.61, ,14.8,26.6,sand,85,, , , , , , , ,
Izembek,2007,8/6/2007,0.61, ,14.8,26.6,sand,85,, , , , , , , ,
Izembek,2007,8/3/2007,0.15, ,12,28.2,sand,85,, , , , , ,0, ,
Izembek,2007,8/10/2007,0.76, ,14.7,28.7,sand,85,, , , , , ,0, ,
Izembek,2007,8/2/2007,0.48, , , ,sand,85,, , , , , ,0, ,
Izembek,2009,8/4/2009,0.3,0,11.8,27.7,sand,85,,50, ,1,0, ,0,0,
Izembek,2015,7/15/2015,0.9,0,10.2,30.3,sand,85,13.1,5,0,1,0, ,0,0,Shrimp?
Izembek,2017,7/22/2017,1.02,0,15.1,30.3,sand,85,43.2,1,0,0,0,1,0,0,
Izembek,2017,7/20/2017,0.89,0,11.1,30.3,sand,85,38,50,0,0,0,0,0,0,
Izembek,2017,7/22/2017,0.78,1, ,27.5,sand,85,13.3,60,0,0,0,0,0,0,
Izembek,2017,7/18/2017,0.45,0,14.6,29.3,sand,85,22.6,10,0,0,0,0,0,0,
Izembek,2018,8/15/2018,1.1,1,11.1,28.8,sand,85,6.8,10,0,1,0,0,0,0,
Izembek,2018,8/15/2018,1.03,2,11,24.4,sand,85,18.3,20,0,0,0,0,0,0,
Izembek,2018,8/14/2018,0.54,0,10.8,29.7,sand,85,21.6,20,0,0,0,1,0,1,
Izembek,2018,8/16/2018,0.38,8,13.2,29.6,sand,85,7.8,1,0,1,0,1,0,0,
Izembek,2018,8/16/2018,0.38,8,13.2,29.6,sand,85,6.5,5,0,1,0,0,0,0,
Izembek,2018,8/16/2018,0.53,9,12.6,30.1,sand,85,5.5,5,0,1,0,1,0,0,
Izembek,2018,8/16/2018,0.53,9,12.6,30.1,sand,85,9.4,1,0,1,0,1,0,0,
Izembek,2018,8/8/2018,0.69,8,13.2,20.4,sand,85,10.8,0,0,1,0,0,0,0,
Izembek,2018,8/8/2018,0.69,8,13.2,20.4,sand,85,6.5,0,0,1,0,0,0,0,
Izembek,2019,8/1/2019,0.71,0,14.5,26.1,sand,85,27.4,0,1,1,0,0,0,0,
Izembek,2019,8/1/2019,0.71,0,14.5,26.1,sand,85,28.9,30,1,1,0,0,0,0,
Izembek,2019,8/1/2019,1.07,12,14.2,24.6,sand,85,41.4,0,0,0,0,0,0,0,
Izembek,2019,7/28/2019,0.85,1, , ,sand,85,33.4,70,0,0,0,0,0,0,
Kinzarof,2009,8/11/2009,2.38,0,12.6,25.9,sand,85,,45,0,0,0, ,0,0,
Kinzarof,2010,8/3/2010, , ,11.9,27.3,sand,85,,20,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,0.47,0,15.7,28.9,sand,85,25.2,20,0,0,1,0,0,0,dead Rhodoliths present
Izembek,2008,8/1/2008,0.75,2,13.5,31.1,sand/mud,85,,5, ,0,0, ,1,0,
Izembek,2016,7/18/2016,0.52,8,14.7,28.7,sand/mud,85,12.3,0,0,1,0,0,0,0,
Izembek,2016,7/18/2016,0.52,8,14.7,28.7,sand/mud,85,11.6,0,1,1,0,0,0,0,
Izembek,2017,7/22/2017,1.34,0,12.4,27.7,sand/mud,85,28.2,40,0,0,0,0,0,0,
Izembek,2017,7/19/2017,0.89,6,11.1,29.9,sand/mud,85,12,5,0,0,0,1,0,0,
Izembek,2017,7/21/2017,0.81,16,14.3,31.9,sand/mud,85,13.6,5,0,1,0,0,0,0,
Izembek,2017,7/21/2017,1.07,14,11.8,30,sand/mud,85,26.4,60,0,1,0,1,0,0,
Izembek,2017,7/22/2017,0.83,1,14.1,28.1,sand/mud,85,20.2,5,0,0,0,1,0,0,
Izembek,2017,7/22/2017,0.75,4,15.2,29.3,sand/mud,85,35.4,0,0,0,0,1,0,0,
Izembek,2017,7/19/2017,1.11,4,11.4,29.5,sand/mud,85,11.4,55,0,1,0,1,0,0,
Izembek,2017,7/19/2017,1.11,4,11.4,29.5,sand/mud,85,14.1,65,0,1,0,0,0,0,
Izembek,2018,8/14/2018,0.64,1,11.1,28,sand/mud,85,17.1,20,0,0,0,0,0,0,
Izembek,2018,8/14/2018,0.88,20,10.8,29.2,sand/mud,85,36.8,5,0,1,0,0,0,0,
Izembek,2018,8/9/2018,0.83,14,12.9,27,sand/mud,85,19.4,50,0,1,0,1,0,0,
Izembek,2019,7/30/2019,0.72,10,13.6,28.7,sand/mud,85,22.7,0,0,1,0,0,0,0,small gastropods; macoma present
Izembek,2019,7/30/2019,0.64,6,15.7,29,sand/mud,85,9.3,0,0,1,0,0,0,0,
Kinzarof,2008,8/8/2008,0.3,1,16.1,30.2,sand/mud,85,,70,0,0,0, ,0,0,REPRODUCTIVE TURTONIA PRESENT IN ALL.
Kinzarof,2010,8/3/2010,0.96,0,12,27.2,sand/mud,85,,35,0,0,0,0,0,0,shrimp
Kinzarof,2008,8/8/2008,1.65,0,16.9,29.8,cobble,90,,30,0,0,0, ,0,0,"EPIPYTES ON BLADES, LOTS OF EELGRASS IN AREA."
Kinzarof,2009,8/9/2009,1.35,5, , ,cobble,90,,0,0,0,0, ,0,0,desmarestia a. dominant in collection identified by Sandra L
Kinzarof,2010,8/22/2010,0.71,1,10.6,28.1,cobble,90,,10,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,0.2,0,15.7,28.7,cobble,90,76.7,0,0,0,0,0,0,0,
Izembek,2011,7/26/2011,0.47,0,10.4,27.8,cobble/sand,90,,15,0,0,0,0,0,1,
Izembek,2011,7/26/2011,0.47,0,10.4,27.8,cobble/sand,90,,0,0,0,0,0,1,0,
Izembek,2007,8/6/2007,0.91, ,12.9,29.8,mud,90,, , , , , ,0, ,
Izembek,2007,8/6/2007,0.73, ,14.2,27.3,mud,90,, , , , , ,0, ,
Izembek,2007,8/7/2007,0.95, ,13.3,29,mud,90,, , , , , ,0, ,
Izembek,2007,8/3/2007,0.53, ,12.7,28.2,mud,90,, , , , , ,0, ,
Izembek,2007,8/3/2007,0.53, ,12.7,28.2,mud,90,, , , , , ,0, ,
Izembek,2007,8/2/2007,0.48, , , ,mud,90,, , , , , ,0, ,
Izembek,2007,8/2/2007,0.69, , , ,mud,90,, , , , , ,0, ,
Izembek,2007,8/2/2007,0.64, , , ,mud,90,, , , , , ,0, ,
Izembek,2007,8/2/2007,0.64, , , ,mud,90,, , , , , ,0, ,
Izembek,2007,8/2/2007,0.51, , , ,mud,90,, , , , , ,0, ,
Izembek,2007,8/2/2007,0.51, , , ,mud,90,, , , , , ,0, ,
Izembek,2007,8/2/2007,0.53, ,13.1,27.6,mud,90,, , , , , ,0, ,
Izembek,2007,8/10/2007,0.74, ,14.4,28.1,mud,90,, , , , , ,0, ,
Izembek,2007,8/10/2007,0.74, ,14.4,28.1,mud,90,, , , , , ,0, ,
Izembek,2007,8/10/2007,0.57, , , ,mud,90,, , , , , ,0, ,
Izembek,2007,8/10/2007,0.51, , , ,mud,90,, , , , , ,0, ,
Izembek,2007,8/11/2007,0.62, , , ,mud,90,, , , , , ,0, ,
Izembek,2008,8/2/2008,0.57,0,11.6,27.9,mud,90,,2, ,0,0, ,0,0,
Izembek,2008,8/3/2008,0.97,17,11.7,29,mud,90,,1, ,0,0, ,0,0,
Izembek,2008,8/4/2008,0.56,20,12.7,31,mud,90,,10, ,0,0, ,0,0,
Izembek,2008,8/4/2008,0.56,20,12.7,31,mud,90,,10, ,0,0, ,0,0,
Izembek,2008,8/3/2008,1.2,42,12.5,29.4,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,8/3/2008,1.2,42,12.5,29.4,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,8/3/2008,1.2,42,12.5,29.4,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,8/3/2008,1.2,42,12.5,29.4,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,8/2/2008,0.96,21,12,19.9,mud,90,,10, ,0,0, ,0,0,
Izembek,2008,8/2/2008,0.96,21,12,19.9,mud,90,,10, ,0,0, ,0,0,
Izembek,2008,8/4/2008,0.84,12,12.9,30.2,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,8/4/2008,0.84,12,12.9,30.2,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,8/4/2008,0.84,12,12.9,30.2,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,8/4/2008,0.84,12,12.9,30.2,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,8/3/2008,0.4,11,11.4,29.1,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,8/2/2008,0.86,0,11.6,20.9,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,8/1/2008,0.47,6,11.1,28.7,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,8/4/2008,0.65,21,13.1,30.5,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,8/1/2008,0.79,8,11.3,27.6,mud,90,,0, ,0,0, ,1,0,
Izembek,2008,8/1/2008,0.79,8,11.3,27.6,mud,90,,0, ,0,0, ,0,0,
Izembek,2008,8/17/2008,0.56,7,12.2,30.3,mud,90,,10, ,0,0, ,0,0,
Izembek,2008,8/1/2008,0.76,1,11.9,30,mud,90,,0, ,0,0, ,0,0,
Izembek,2008,8/1/2008,0.76,1,11.9,30,mud,90,,0, ,0,0, ,0,0,
Izembek,2008,7/30/2008,0.67,19,12.5,28.5,mud,90,,0, ,1,0, ,0,0,DEPTH 19CM DIFFERENCE WITH MEDIUM
Izembek,2008,8/4/2008,0.7,17,11.1,31.9,mud,90,,35, ,0,0, ,0,1,
Izembek,2008,7/31/2008,0.58,19,13.2,29.2,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,7/31/2008,0.58,19,13.2,29.2,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,7/31/2008,0.58,19,13.2,29.2,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,7/31/2008,0.89,9,11.5,30.1,mud,90,,0, ,1,0, ,0,0,
Izembek,2008,7/30/2008,0.28,8, , ,mud,90,,15, ,1,0, ,0,1,GASTROPODS PRESENT IN NE IN LOW DE
Izembek,2008,7/30/2008,0.28,8, , ,mud,90,,15, ,0,0, ,0,1,
Izembek,2008,7/31/2008,0.95,10,12.3,20.9,mud,90,,2, ,0,0, ,1,0,
Izembek,2008,7/31/2008,0.63,16,13.9,28.6,mud,90,,5, ,1,0, ,0,0,
Izembek,2008,7/31/2008,0.49,15,14.8,26.8,mud,90,,1, ,1,0, ,0,0,ONE MYA CLAM SW
Izembek,2009,8/7/2009,0.79,5,11.1,27.5,mud,90,,0, ,1,0, ,1,1,small shrimp in all
Izembek,2009,8/7/2009,0.79,5,11.1,27.5,mud,90,,0, ,1,0, ,0,1,
Izembek,2009,8/7/2009,0.85,0,11,26.9,mud,90,,0, ,0,0, ,0,1,macoma shells in all
Izembek,2009,8/7/2009,0.74,12,10.9,27.3,mud,90,,0, ,1,0, ,0,1,
Izembek,2009,8/7/2009,0.69,11,10.6,26.9,mud,90,,0, ,1,0, ,0,1,
Izembek,2009,8/7/2009,0.54,10,10.7,26.4,mud,90,,0, ,1,0, ,0,0,
Izembek,2009,8/7/2009,0.54,10,10.7,26.4,mud,90,,0, ,1,0, ,0,0,
Izembek,2009,8/20/2009,0.8,5,10.2,29.4,mud,90,,0, ,1,0, ,0,0,
Izembek,2009,8/20/2009,0.83,11,10.4,29.3,mud,90,,0, , , , , , ,
Izembek,2009,8/5/2009,0.27,8,11,26.5,mud,90,,0, , , , , , ,
Izembek,2009,8/4/2009,0.61,12,11.6,23.9,mud,90,,10, , , , , , ,"small tubeworms present in all, de"
Izembek,2009,8/4/2009,0.61,12,11.6,23.9,mud,90,,5, , , , , , ,
Izembek,2009,8/4/2009,1.45,6,11.9,29.5,mud,90,,0, ,0,1, ,0,0,
Izembek,2009,8/4/2009,1.45,6,11.9,29.5,mud,90,,0, ,0,0, ,0,0,
Izembek,2009,8/20/2009,0.55,12,10.3,29.3,mud,90,,0, ,1,0, ,0,0,
Izembek,2009,8/20/2009,0.55,12,10.3,29.3,mud,90,,0, ,1,0, ,0,0,
Izembek,2009,8/4/2009,0.7,3,11.3,23.1,mud,90,,10, , , , , , ,
Izembek,2009,8/19/2009,0.56,14,10.5,29.1,mud,90,,55, ,1,0, ,0,0,
Izembek,2009,8/19/2009,0.56,14,10.5,29.1,mud,90,,45, ,1,0, ,0,0,
Izembek,2009,8/19/2009,0.56,14,10.5,29.1,mud,90,,60, ,1,0, ,0,0,
Izembek,2009,8/4/2009,0.72,10,10.7,29.3,mud,90,,20, ,0,0, ,0,0,"macoma spp, empty shells"
Izembek,2009,8/4/2009,0.72,10,10.7,29.3,mud,90,,15, ,0,0, ,0,0,
Izembek,2009,8/19/2009,0.6,9,10.4,27.4,mud,90,,40, ,1,0, ,0,0,
Izembek,2009,8/19/2009,0.6,9,10.4,27.4,mud,90,,15, ,1,0, ,0,0,
Izembek,2009,8/19/2009,0.7,9,10.5,28.7,mud,90,,60, ,1,0, ,0,0,
Izembek,2009,8/19/2009,0.7,9,10.5,28.7,mud,90,,60, ,1,0, ,0,0,
Izembek,2009,8/4/2009,0.45,19,12.1,22.6,mud,90,,5, ,1,0, ,0,0,
Izembek,2009,8/4/2009,0.75,12,11.8,25.1,mud,90,,0, ,1,0, ,0,0,
Izembek,2010,8/19/2010,1.22,2,11.1,26.2,mud,90,,0,0,1,0,1,0,0,
Izembek,2010,9/11/2010,1.84,2, , ,mud,90,,10,0,0,0,0,0,0,10% Desmerestia
Izembek,2010,8/13/2010,0.97,2,13.8,27.9,mud,90,,0,0,1,0,0,0,1,
Izembek,2010,8/19/2010,1.26,11,10.7,27.6,mud,90,,0,0,1,0,1,0,1,
Izembek,2010,8/19/2010,1.26,11,10.7,27.6,mud,90,,0,0,1,0,1,0,0,
Izembek,2010,8/19/2010,1.1,13,11.2,26.4,mud,90,,0,0,1,0,1,0,0,
Izembek,2010,8/19/2010,1.1,13,11.2,26.4,mud,90,,0,0,1,0,1,0,0,hydroid
Izembek,2010,8/11/2010,0.69,8,10.3,26.8,mud,90,,90,0,1,0,0,0,0,
Izembek,2010,8/19/2010,0.79,5,11.9,26.6,mud,90,,5,0,0,0,0,0,0,
Izembek,2010,8/9/2010,0.9,7,12,28.7,mud,90,,1,0,1,0,1,0,0,
Izembek,2010,8/9/2010,0.9,7,12,28.7,mud,90,,0,0,1,0,1,0,0,
Izembek,2010,8/9/2010,0.95,14,12.6,28.3,mud,90,,0,0,1,0,1,0,0,
Izembek,2010,8/6/2010,0.51,4,12.3,26.9,mud,90,,40,0,1,0,0,0,0,
Izembek,2011,7/26/2011,1.42,15,9.6,28.4,mud,90,,0,0,0,1,0,0,1,
Izembek,2011,7/26/2011,0.16,10,9.5,26.6,mud,90,,0,0,0,0,0,0,0,
Izembek,2011,7/27/2011,0.92,2,10.4,22,mud,90,,70,0,1,0,0,0,0,
Izembek,2011,7/26/2011,0.8,18,9.9,27.9,mud,90,,0,0,1,0,1,0,0,
Izembek,2011,7/26/2011,0.93,7,9.8,28.3,mud,90,,0,0,0,0,0,0,0,
Izembek,2011,7/26/2011,0.93,7,9.8,28.3,mud,90,,5,0,0,0,0,0,0,
Izembek,2011,7/25/2011,0.64,17,10.2,28.1,mud,90,,0,0,1,0,1,0,0,
Izembek,2011,7/26/2011,0.84,10,9.5,28.8,mud,90,,0,0,0,0,1,0,0,
Izembek,2011,7/25/2011,0.63,17,9.9,29.1,mud,90,,10,0,0,0,1,0,0,
Izembek,2011,7/27/2011,0.54,13,9.2,28.5,mud,90,,1,0,1,0,1,0,0,
Izembek,2011,7/27/2011,0.7,16,9.6,24.5,mud,90,,0,0,1,0,0,0,0,
Izembek,2015,7/10/2015,1.2,5,12.7,29.5,mud,90,28.4,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.38,2,11.4,30.6,mud,90,14.8,5,0,0,0, ,0,0,
Izembek,2015,7/13/2015,1.19,12,12.2,26.9,mud,90,28.7,10,0,1,0, ,0,0,
Izembek,2015,7/10/2015,1.52,3,11.8,30,mud,90,57.7,0,0,0,0, ,0,1,
Izembek,2015,7/14/2015,0.92,4,12.8,28.9,mud,90,29.4,0,0,0,0, ,0,0,
Izembek,2015,7/7/2015,1.47,28, , ,mud,90,170,0, , ,1, , ,1,
Izembek,2015,7/14/2015,1.08,1,13,29.4,mud,90,17.5,0,0,0,0, ,0,0,
Izembek,2016,7/19/2016,0.66,2,15.2,25.7,mud,90,39.7,0,1,1,0,0,0,0,
Izembek,2016,7/15/2016,0.59,12,15.4,28.7,mud,90,24.2,10,1,1,0,0,0,0,shrimp
Izembek,2016,7/15/2016,0.68,5,15.9,29.4,mud,90,8.6,0,1,1,0,0,0,0,
Izembek,2016,7/15/2016,0.68,5,15.9,29.4,mud,90,10.6,0,0,1,0,0,0,0,
Izembek,2016,7/17/2016,0.48,6,14.5,28.3,mud,90,12.3,20,0,1,0,0,0,0,
Izembek,2016,7/17/2016,0.48,6,14.5,28.3,mud,90,17.7,20,0,1,0,0,0,0,
Izembek,2017,7/18/2017,0.52,31,15,28.9,mud,90,26.6,90,0,1,0,0,0,0,
Izembek,2017,7/20/2017,1.15,5,11.9,31,mud,90,32.2,10,0,0,0,0,0,0,
Izembek,2017,7/21/2017,1.08,9,15.4,27.5,mud,90,36.3,10,0,1,0,0,0,0,
Izembek,2017,7/21/2017,0.86,18,14.5,25.9,mud,90,30.2,1,0,1,0,0,0,0,
Izembek,2017,7/20/2017,0.5,14,14.8,29.4,mud,90,15.2,20,0,1,0,0,0,0,
Izembek,2017,7/23/2017,0.91,17,14.5,34.4,mud,90,50.6,0,0,1,0,0,0,1,"NEW POINT, DIDN’T DIVE; Turtonia"
Izembek,2018,8/8/2018,0.6,7,12.9,25.8,mud,90,10,10,0,1,0,0,0,0,
Izembek,2018,8/14/2018,0.64,16,10.4,30.1,mud,90,10.1,30,0,1,0,0,0,0,
Izembek,2018,8/15/2018,1.06,7,11.3,27.7,mud,90,12.4,0,0,1,0,1,0,0,
Izembek,2018,8/9/2018,0.83,17,13.5,28.3,mud,90,19.2,5,0,1,0,1,0,0,
Izembek,2018,8/8/2018,0.65,30,13,24.8,mud,90,13.3,10,0,0,0,0,0,0,
